,driverid,Total Miles,model,Model Miles,truckid,event,latitude,longitude,city,state,velocity,event_ind,idling_ind,COUNTY,County,TOTAL_CRASHES,ROAD_MILES,Danger,event_weight
3775,A48,631133,Peterbilt,10361566,A48,normal,37.957702,-121.29078,Stockton,California,0,0,1,,,,,1.0,0.0
3776,A48,631133,Peterbilt,10361566,A48,normal,38.752124,-121.288006,Roseville,California,48,0,0,,,,,1.0,0.0
3777,A48,631133,Peterbilt,10361566,A48,normal,38.36408,-122.524149,Glen Ellen,California,22,0,0,,,,,1.0,0.0
3778,A48,631133,Peterbilt,10361566,A48,normal,38.36408,-122.524149,Glen Ellen,California,16,0,0,,,,,1.0,0.0
3779,A48,631133,Peterbilt,10361566,A48,normal,32.811161,-115.380264,Holtville,California,49,0,0,,,,,1.0,0.0
3780,A48,631133,Peterbilt,10361566,A48,normal,33.683947,-117.794694,Irvine,California,66,0,0,,,,,1.0,0.0
3781,A48,631133,Peterbilt,10361566,A48,normal,38.752124,-121.288006,Roseville,California,43,0,0,,,,,1.0,0.0
3782,A48,631133,Peterbilt,10361566,A48,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
3783,A48,631133,Peterbilt,10361566,A48,normal,36.471865,-6.196595,San Fernando,California,22,0,0,,,,,1.0,0.0
3784,A48,631133,Peterbilt,10361566,A48,normal,33.19587,-117.379483,Oceanside,California,0,0,1,,,,,1.0,0.0
3785,A48,631133,Peterbilt,10361566,A48,normal,37.957702,-121.29078,Stockton,California,44,0,0,,,,,1.0,0.0
3786,A48,631133,Peterbilt,10361566,A48,normal,33.19587,-117.379483,Oceanside,California,0,0,1,,,,,1.0,0.0
3787,A48,631133,Peterbilt,10361566,A48,normal,32.61768,-116.187424,Jacumba,California,31,0,0,,,,,1.0,0.0
3788,A48,631133,Peterbilt,10361566,A48,normal,38.752124,-121.288006,Roseville,California,71,0,0,,,,,1.0,0.0
3789,A48,631133,Peterbilt,10361566,A48,normal,33.683947,-117.794694,Irvine,California,62,0,0,,,,,1.0,0.0
3790,A48,631133,Peterbilt,10361566,A48,normal,38.36408,-122.524149,Glen Ellen,California,61,0,0,,,,,1.0,0.0
3791,A48,631133,Peterbilt,10361566,A48,normal,34.435829,-119.827639,Goleta,California,74,0,0,,,,,1.0,0.0
3792,A48,631133,Peterbilt,10361566,A48,normal,38.752124,-121.288006,Roseville,California,0,0,1,,,,,1.0,0.0
3793,A48,631133,Peterbilt,10361566,A48,normal,38.805462,-123.017223,Cloverdale,California,0,0,1,,,,,1.0,0.0
3794,A48,631133,Peterbilt,10361566,A48,unsafe tail distance,33.683947,-117.794694,Irvine,California,53,1,0,,,,,1.0,1.0
3795,A48,631133,Peterbilt,10361566,A48,normal,38.36408,-122.524149,Glen Ellen,California,49,0,0,,,,,1.0,0.0
3796,A48,631133,Peterbilt,10361566,A48,normal,38.752124,-121.288006,Roseville,California,17,0,0,,,,,1.0,0.0
3797,A48,631133,Peterbilt,10361566,A48,normal,32.61768,-116.187424,Jacumba,California,73,0,0,,,,,1.0,0.0
3798,A48,631133,Peterbilt,10361566,A48,normal,37.941325,-122.484704,San Quentin,California,73,0,0,,,,,1.0,0.0
3799,A48,631133,Peterbilt,10361566,A48,normal,33.683947,-117.794694,Irvine,California,0,0,1,,,,,1.0,0.0
3800,A48,631133,Peterbilt,10361566,A48,normal,38.440467,-122.714431,Santa Rosa,California,54,0,0,,,,,1.0,0.0
3801,A48,631133,Peterbilt,10361566,A48,normal,38.805462,-123.017223,Cloverdale,California,0,0,1,,,,,1.0,0.0
3802,A48,631133,Peterbilt,10361566,A48,overspeed,32.61768,-116.187424,Jacumba,California,88,1,0,,,,,1.0,1.0
3803,A48,631133,Peterbilt,10361566,A48,normal,32.61768,-116.187424,Jacumba,California,42,0,0,,,,,1.0,0.0
3804,A48,631133,Peterbilt,10361566,A48,normal,36.471865,-6.196595,San Fernando,California,54,0,0,,,,,1.0,0.0
3805,A48,631133,Peterbilt,10361566,A48,normal,32.61768,-116.187424,Jacumba,California,29,0,0,,,,,1.0,0.0
3806,A48,631133,Peterbilt,10361566,A48,normal,37.941325,-122.484704,San Quentin,California,16,0,0,,,,,1.0,0.0
3807,A48,631133,Peterbilt,10361566,A48,normal,36.471865,-6.196595,San Fernando,California,71,0,0,,,,,1.0,0.0
3808,A48,631133,Peterbilt,10361566,A48,normal,32.61768,-116.187424,Jacumba,California,55,0,0,,,,,1.0,0.0
3809,A48,631133,Peterbilt,10361566,A48,normal,36.471865,-6.196595,San Fernando,California,0,0,1,,,,,1.0,0.0
3810,A48,631133,Peterbilt,10361566,A48,normal,37.957702,-121.29078,Stockton,California,73,0,0,,,,,1.0,0.0
3811,A48,631133,Peterbilt,10361566,A48,normal,33.19587,-117.379483,Oceanside,California,68,0,0,,,,,1.0,0.0
3812,A48,631133,Peterbilt,10361566,A48,normal,37.957702,-121.29078,Stockton,California,0,0,1,,,,,1.0,0.0
3813,A48,631133,Peterbilt,10361566,A48,normal,39.017396,-122.057748,Arbuckle,California,26,0,0,,,,,1.0,0.0
3814,A48,631133,Peterbilt,10361566,A48,normal,39.017396,-122.057748,Arbuckle,California,19,0,0,,,,,1.0,0.0
3815,A48,631133,Peterbilt,10361566,A48,normal,32.61768,-116.187424,Jacumba,California,27,0,0,,,,,1.0,0.0
3816,A48,631133,Peterbilt,10361566,A48,normal,32.61768,-116.187424,Jacumba,California,0,0,1,,,,,1.0,0.0
3817,A48,631133,Peterbilt,10361566,A48,normal,32.811161,-115.380264,Holtville,California,60,0,0,,,,,1.0,0.0
3818,A48,631133,Peterbilt,10361566,A48,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1,,,,,1.0,0.0
3819,A48,631133,Peterbilt,10361566,A48,normal,38.440467,-122.714431,Santa Rosa,California,37,0,0,,,,,1.0,0.0
3820,A48,631133,Peterbilt,10361566,A48,normal,33.683947,-117.794694,Irvine,California,74,0,0,,,,,1.0,0.0
3821,A48,631133,Peterbilt,10361566,A48,normal,39.017396,-122.057748,Arbuckle,California,44,0,0,,,,,1.0,0.0
3822,A48,631133,Peterbilt,10361566,A48,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
3823,A48,631133,Peterbilt,10361566,A48,normal,33.19587,-117.379483,Oceanside,California,37,0,0,,,,,1.0,0.0
3824,A48,631133,Peterbilt,10361566,A48,normal,32.811161,-115.380264,Holtville,California,0,0,1,,,,,1.0,0.0
3825,A48,631133,Peterbilt,10361566,A48,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
3826,A48,631133,Peterbilt,10361566,A48,normal,37.957702,-121.29078,Stockton,California,0,0,1,,,,,1.0,0.0
3827,A48,631133,Peterbilt,10361566,A48,normal,33.683947,-117.794694,Irvine,California,0,0,1,,,,,1.0,0.0
3828,A48,631133,Peterbilt,10361566,A48,normal,34.435829,-119.827639,Goleta,California,55,0,0,,,,,1.0,0.0
3829,A48,631133,Peterbilt,10361566,A48,normal,33.683947,-117.794694,Irvine,California,70,0,0,,,,,1.0,0.0
3830,A48,631133,Peterbilt,10361566,A48,normal,38.752124,-121.288006,Roseville,California,54,0,0,,,,,1.0,0.0
3831,A48,631133,Peterbilt,10361566,A48,normal,38.36408,-122.524149,Glen Ellen,California,39,0,0,,,,,1.0,0.0
3832,A48,631133,Peterbilt,10361566,A48,normal,36.471865,-6.196595,San Fernando,California,0,0,1,,,,,1.0,0.0
3833,A48,631133,Peterbilt,10361566,A48,normal,32.61768,-116.187424,Jacumba,California,56,0,0,,,,,1.0,0.0
3834,A48,631133,Peterbilt,10361566,A48,normal,32.811161,-115.380264,Holtville,California,51,0,0,,,,,1.0,0.0
3835,A48,631133,Peterbilt,10361566,A48,unsafe following distance,33.19587,-117.379483,Oceanside,California,0,1,1,,,,,1.0,1.0
3836,A48,631133,Peterbilt,10361566,A48,normal,33.19587,-117.379483,Oceanside,California,64,0,0,,,,,1.0,0.0
3837,A48,631133,Peterbilt,10361566,A48,normal,33.19587,-117.379483,Oceanside,California,0,0,1,,,,,1.0,0.0
3838,A48,631133,Peterbilt,10361566,A48,normal,38.36408,-122.524149,Glen Ellen,California,42,0,0,,,,,1.0,0.0
3839,A48,631133,Peterbilt,10361566,A48,normal,32.61768,-116.187424,Jacumba,California,75,0,0,,,,,1.0,0.0
3840,A49,627335,Caterpillar,12340709,A49,lane departure,39.150171,-123.207783,Ukiah,California,41,1,0,,,,,1.0,1.0
3841,A49,627335,Caterpillar,12340709,A49,normal,38.019366,-122.134132,Martinez,California,53,0,0,,,,,1.0,0.0
3842,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,75,0,0,,,,,1.0,0.0
3843,A49,627335,Caterpillar,12340709,A49,normal,33.743076,-117.109197,Homeland,California,40,0,0,,,,,1.0,0.0
3844,A49,627335,Caterpillar,12340709,A49,normal,33.743076,-117.109197,Homeland,California,75,0,0,,,,,1.0,0.0
3845,A49,627335,Caterpillar,12340709,A49,normal,33.846404,-118.046731,La Palma,California,0,0,1,,,,,1.0,0.0
3846,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,28,0,0,,,,,1.0,0.0
3847,A49,627335,Caterpillar,12340709,A49,normal,40.58654,-122.391675,Redding,California,66,0,0,,,,,1.0,0.0
3848,A49,627335,Caterpillar,12340709,A49,normal,33.846404,-118.046731,La Palma,California,0,0,1,,,,,1.0,0.0
3849,A49,627335,Caterpillar,12340709,A49,normal,39.150171,-123.207783,Ukiah,California,42,0,0,,,,,1.0,0.0
3850,A49,627335,Caterpillar,12340709,A49,normal,33.743076,-117.109197,Homeland,California,0,0,1,,,,,1.0,0.0
3851,A49,627335,Caterpillar,12340709,A49,normal,33.743076,-117.109197,Homeland,California,55,0,0,,,,,1.0,0.0
3852,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,75,0,0,,,,,1.0,0.0
3853,A49,627335,Caterpillar,12340709,A49,normal,33.743076,-117.109197,Homeland,California,41,0,0,,,,,1.0,0.0
3854,A49,627335,Caterpillar,12340709,A49,normal,39.150171,-123.207783,Ukiah,California,28,0,0,,,,,1.0,0.0
3855,A49,627335,Caterpillar,12340709,A49,normal,34.44805,-119.242889,Ojai,California,17,0,0,,,,,1.0,0.0
3856,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,56,0,0,,,,,1.0,0.0
3857,A49,627335,Caterpillar,12340709,A49,normal,34.500831,-117.185876,Apple Valley,California,27,0,0,,,,,1.0,0.0
3858,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,36,0,0,,,,,1.0,0.0
3859,A49,627335,Caterpillar,12340709,A49,normal,34.44805,-119.242889,Ojai,California,63,0,0,,,,,1.0,0.0
3860,A49,627335,Caterpillar,12340709,A49,normal,38.161861,-121.611621,Isleton,California,40,0,0,,,,,1.0,0.0
3861,A49,627335,Caterpillar,12340709,A49,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
3862,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
3863,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,55,0,0,,,,,1.0,0.0
3864,A49,627335,Caterpillar,12340709,A49,normal,40.58654,-122.391675,Redding,California,54,0,0,,,,,1.0,0.0
3865,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
3866,A49,627335,Caterpillar,12340709,A49,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
3867,A49,627335,Caterpillar,12340709,A49,normal,40.58654,-122.391675,Redding,California,27,0,0,,,,,1.0,0.0
3868,A49,627335,Caterpillar,12340709,A49,normal,34.44805,-119.242889,Ojai,California,0,0,1,,,,,1.0,0.0
3869,A49,627335,Caterpillar,12340709,A49,normal,34.500831,-117.185876,Apple Valley,California,64,0,0,,,,,1.0,0.0
3870,A49,627335,Caterpillar,12340709,A49,lane departure,34.500831,-117.185876,Apple Valley,California,45,1,0,,,,,1.0,1.0
3871,A49,627335,Caterpillar,12340709,A49,normal,34.44805,-119.242889,Ojai,California,75,0,0,,,,,1.0,0.0
3872,A49,627335,Caterpillar,12340709,A49,normal,37.77493,-122.419416,San Francisco,California,26,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
3873,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,25,0,0,,,,,1.0,0.0
3874,A49,627335,Caterpillar,12340709,A49,normal,39.150171,-123.207783,Ukiah,California,0,0,1,,,,,1.0,0.0
3875,A49,627335,Caterpillar,12340709,A49,normal,33.846404,-118.046731,La Palma,California,47,0,0,,,,,1.0,0.0
3876,A49,627335,Caterpillar,12340709,A49,normal,37.77493,-122.419416,San Francisco,California,73,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
3877,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,68,0,0,,,,,1.0,0.0
3878,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,25,0,0,,,,,1.0,0.0
3879,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,54,0,0,,,,,1.0,0.0
3880,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,58,0,0,,,,,1.0,0.0
3881,A49,627335,Caterpillar,12340709,A49,normal,34.500831,-117.185876,Apple Valley,California,0,0,1,,,,,1.0,0.0
3882,A49,627335,Caterpillar,12340709,A49,normal,38.161861,-121.611621,Isleton,California,37,0,0,,,,,1.0,0.0
3883,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
3884,A49,627335,Caterpillar,12340709,A49,normal,40.58654,-122.391675,Redding,California,27,0,0,,,,,1.0,0.0
3885,A49,627335,Caterpillar,12340709,A49,unsafe following distance,38.440467,-122.714431,Santa Rosa,California,62,1,0,,,,,1.0,1.0
3886,A49,627335,Caterpillar,12340709,A49,normal,34.44805,-119.242889,Ojai,California,53,0,0,,,,,1.0,0.0
3887,A49,627335,Caterpillar,12340709,A49,normal,33.743076,-117.109197,Homeland,California,53,0,0,,,,,1.0,0.0
3888,A49,627335,Caterpillar,12340709,A49,normal,38.161861,-121.611621,Isleton,California,43,0,0,,,,,1.0,0.0
3889,A49,627335,Caterpillar,12340709,A49,normal,40.58654,-122.391675,Redding,California,16,0,0,,,,,1.0,0.0
3890,A49,627335,Caterpillar,12340709,A49,normal,34.500831,-117.185876,Apple Valley,California,0,0,1,,,,,1.0,0.0
3891,A49,627335,Caterpillar,12340709,A49,normal,38.161861,-121.611621,Isleton,California,0,0,1,,,,,1.0,0.0
3892,A49,627335,Caterpillar,12340709,A49,normal,33.743076,-117.109197,Homeland,California,0,0,1,,,,,1.0,0.0
3893,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,24,0,0,,,,,1.0,0.0
3894,A49,627335,Caterpillar,12340709,A49,normal,34.500831,-117.185876,Apple Valley,California,39,0,0,,,,,1.0,0.0
3895,A49,627335,Caterpillar,12340709,A49,normal,39.150171,-123.207783,Ukiah,California,71,0,0,,,,,1.0,0.0
3896,A49,627335,Caterpillar,12340709,A49,normal,40.58654,-122.391675,Redding,California,20,0,0,,,,,1.0,0.0
3897,A49,627335,Caterpillar,12340709,A49,normal,39.150171,-123.207783,Ukiah,California,59,0,0,,,,,1.0,0.0
3898,A49,627335,Caterpillar,12340709,A49,normal,37.77493,-122.419416,San Francisco,California,24,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
3899,A49,627335,Caterpillar,12340709,A49,unsafe following distance,38.161861,-121.611621,Isleton,California,43,1,0,,,,,1.0,1.0
3900,A49,627335,Caterpillar,12340709,A49,normal,34.44805,-119.242889,Ojai,California,0,0,1,,,,,1.0,0.0
3901,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,52,0,0,,,,,1.0,0.0
3902,A49,627335,Caterpillar,12340709,A49,normal,37.77493,-122.419416,San Francisco,California,46,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
3903,A49,627335,Caterpillar,12340709,A49,normal,40.58654,-122.391675,Redding,California,42,0,0,,,,,1.0,0.0
3904,A49,627335,Caterpillar,12340709,A49,normal,34.500831,-117.185876,Apple Valley,California,47,0,0,,,,,1.0,0.0
3905,A49,627335,Caterpillar,12340709,A49,normal,37.77493,-122.419416,San Francisco,California,0,0,1,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
3906,A49,627335,Caterpillar,12340709,A49,normal,33.846404,-118.046731,La Palma,California,17,0,0,,,,,1.0,0.0
3907,A49,627335,Caterpillar,12340709,A49,normal,34.44805,-119.242889,Ojai,California,0,0,1,,,,,1.0,0.0
3908,A49,627335,Caterpillar,12340709,A49,lane departure,39.150171,-123.207783,Ukiah,California,55,1,0,,,,,1.0,1.0
3909,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0,,,,,1.0,0.0
3910,A49,627335,Caterpillar,12340709,A49,normal,37.77493,-122.419416,San Francisco,California,34,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
3911,A49,627335,Caterpillar,12340709,A49,normal,38.161861,-121.611621,Isleton,California,18,0,0,,,,,1.0,0.0
3912,A49,627335,Caterpillar,12340709,A49,normal,38.019366,-122.134132,Martinez,California,0,0,1,,,,,1.0,0.0
3913,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,40,0,0,,,,,1.0,0.0
3914,A49,627335,Caterpillar,12340709,A49,normal,34.500831,-117.185876,Apple Valley,California,70,0,0,,,,,1.0,0.0
3915,A49,627335,Caterpillar,12340709,A49,normal,38.161861,-121.611621,Isleton,California,0,0,1,,,,,1.0,0.0
3916,A49,627335,Caterpillar,12340709,A49,normal,33.846404,-118.046731,La Palma,California,37,0,0,,,,,1.0,0.0
3917,A49,627335,Caterpillar,12340709,A49,normal,38.440467,-122.714431,Santa Rosa,California,34,0,0,,,,,1.0,0.0
3918,A49,627335,Caterpillar,12340709,A49,overspeed,37.77493,-122.419416,San Francisco,California,91,1,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.4945379391792146
3919,A49,627335,Caterpillar,12340709,A49,normal,34.500831,-117.185876,Apple Valley,California,0,0,1,,,,,1.0,0.0
3920,A50,640069,Oshkosh,2589782,A50,normal,38.40765,-122.947713,Occidental,California,0,0,1,,,,,1.0,0.0
3921,A50,640069,Oshkosh,2589782,A50,normal,34.136119,-117.865339,Glendora,California,25,0,0,,,,,1.0,0.0
3922,A50,640069,Oshkosh,2589782,A50,normal,35.373292,-119.018712,Bakersfield,California,43,0,0,,,,,1.0,0.0
3923,A50,640069,Oshkosh,2589782,A50,normal,34.136119,-117.865339,Glendora,California,68,0,0,,,,,1.0,0.0
3924,A50,640069,Oshkosh,2589782,A50,unsafe following distance,32.715329,-117.157255,San Diego,California,43,1,0,SD,San Diego,9164.0,615.3,1.2978709572566227,0.7704926244083248
3925,A50,640069,Oshkosh,2589782,A50,normal,39.230151,-121.136075,Rough and Ready,California,50,0,0,,,,,1.0,0.0
3926,A50,640069,Oshkosh,2589782,A50,overspeed,35.373292,-119.018712,Bakersfield,California,89,1,0,,,,,1.0,1.0
3927,A50,640069,Oshkosh,2589782,A50,normal,36.977173,-121.899402,Aptos,California,28,0,0,,,,,1.0,0.0
3928,A50,640069,Oshkosh,2589782,A50,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0,,,,,1.0,0.0
3929,A50,640069,Oshkosh,2589782,A50,normal,34.136119,-117.865339,Glendora,California,33,0,0,,,,,1.0,0.0
3930,A50,640069,Oshkosh,2589782,A50,normal,38.440467,-122.714431,Santa Rosa,California,21,0,0,,,,,1.0,0.0
3931,A50,640069,Oshkosh,2589782,A50,normal,38.40765,-122.947713,Occidental,California,23,0,0,,,,,1.0,0.0
3932,A50,640069,Oshkosh,2589782,A50,normal,38.440467,-122.714431,Santa Rosa,California,73,0,0,,,,,1.0,0.0
3933,A50,640069,Oshkosh,2589782,A50,normal,35.373292,-119.018712,Bakersfield,California,40,0,0,,,,,1.0,0.0
3934,A50,640069,Oshkosh,2589782,A50,normal,36.746842,-119.772587,Fresno,California,34,0,0,FRE,Fresno,2885.0,518.2,1.1113469702817445,0.0
3935,A50,640069,Oshkosh,2589782,A50,normal,36.746842,-119.772587,Fresno,California,37,0,0,FRE,Fresno,2885.0,518.2,1.1113469702817445,0.0
3936,A50,640069,Oshkosh,2589782,A50,normal,32.715329,-117.157255,San Diego,California,33,0,0,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
3937,A50,640069,Oshkosh,2589782,A50,normal,34.136119,-117.865339,Glendora,California,47,0,0,,,,,1.0,0.0
3938,A50,640069,Oshkosh,2589782,A50,normal,38.440467,-122.714431,Santa Rosa,California,71,0,0,,,,,1.0,0.0
3939,A50,640069,Oshkosh,2589782,A50,normal,39.145725,-121.591355,Marysville,California,66,0,0,,,,,1.0,0.0
3940,A50,640069,Oshkosh,2589782,A50,normal,36.977173,-121.899402,Aptos,California,0,0,1,,,,,1.0,0.0
3941,A50,640069,Oshkosh,2589782,A50,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
3942,A50,640069,Oshkosh,2589782,A50,normal,36.746842,-119.772587,Fresno,California,47,0,0,FRE,Fresno,2885.0,518.2,1.1113469702817445,0.0
3943,A50,640069,Oshkosh,2589782,A50,normal,38.440467,-122.714431,Santa Rosa,California,41,0,0,,,,,1.0,0.0
3944,A50,640069,Oshkosh,2589782,A50,normal,38.440467,-122.714431,Santa Rosa,California,18,0,0,,,,,1.0,0.0
3945,A50,640069,Oshkosh,2589782,A50,normal,38.40765,-122.947713,Occidental,California,31,0,0,,,,,1.0,0.0
3946,A50,640069,Oshkosh,2589782,A50,normal,37.962146,-122.345526,San Pablo,California,47,0,0,,,,,1.0,0.0
3947,A50,640069,Oshkosh,2589782,A50,normal,38.440467,-122.714431,Santa Rosa,California,19,0,0,,,,,1.0,0.0
3948,A50,640069,Oshkosh,2589782,A50,normal,32.715329,-117.157255,San Diego,California,0,0,1,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
3949,A50,640069,Oshkosh,2589782,A50,normal,37.484938,-119.966284,Mariposa,California,0,0,1,MPA,Mariposa,112.0,117.1,1.019128949615713,0.0
3950,A50,640069,Oshkosh,2589782,A50,unsafe tail distance,34.136119,-117.865339,Glendora,California,15,1,0,,,,,1.0,1.0
3951,A50,640069,Oshkosh,2589782,A50,normal,37.962146,-122.345526,San Pablo,California,31,0,0,,,,,1.0,0.0
3952,A50,640069,Oshkosh,2589782,A50,normal,37.484938,-119.966284,Mariposa,California,66,0,0,MPA,Mariposa,112.0,117.1,1.019128949615713,0.0
3953,A50,640069,Oshkosh,2589782,A50,normal,36.746842,-119.772587,Fresno,California,25,0,0,FRE,Fresno,2885.0,518.2,1.1113469702817445,0.0
3954,A50,640069,Oshkosh,2589782,A50,normal,37.962146,-122.345526,San Pablo,California,57,0,0,,,,,1.0,0.0
3955,A50,640069,Oshkosh,2589782,A50,normal,38.440467,-122.714431,Santa Rosa,California,51,0,0,,,,,1.0,0.0
3956,A50,640069,Oshkosh,2589782,A50,normal,39.409608,-123.355566,Willits,California,40,0,0,,,,,1.0,0.0
3957,A50,640069,Oshkosh,2589782,A50,normal,39.230151,-121.136075,Rough and Ready,California,22,0,0,,,,,1.0,0.0
3958,A50,640069,Oshkosh,2589782,A50,normal,38.440467,-122.714431,Santa Rosa,California,24,0,0,,,,,1.0,0.0
3959,A50,640069,Oshkosh,2589782,A50,normal,35.373292,-119.018712,Bakersfield,California,59,0,0,,,,,1.0,0.0
3960,A50,640069,Oshkosh,2589782,A50,unsafe following distance,37.484938,-119.966284,Mariposa,California,31,1,0,MPA,Mariposa,112.0,117.1,1.019128949615713,0.9812300988771577
3961,A50,640069,Oshkosh,2589782,A50,normal,37.484938,-119.966284,Mariposa,California,16,0,0,MPA,Mariposa,112.0,117.1,1.019128949615713,0.0
3962,A50,640069,Oshkosh,2589782,A50,normal,39.230151,-121.136075,Rough and Ready,California,16,0,0,,,,,1.0,0.0
3963,A50,640069,Oshkosh,2589782,A50,normal,36.977173,-121.899402,Aptos,California,74,0,0,,,,,1.0,0.0
3964,A50,640069,Oshkosh,2589782,A50,normal,39.230151,-121.136075,Rough and Ready,California,46,0,0,,,,,1.0,0.0
3965,A50,640069,Oshkosh,2589782,A50,normal,39.230151,-121.136075,Rough and Ready,California,75,0,0,,,,,1.0,0.0
